"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GRN",1.61117848121908e-30,0.453413689170358,0.743,0.386,5.42870477461957e-26
"UTP3",1.88313781903506e-30,0.258281356256496,0.382,0.128,6.34504456745672e-26
"PSMC6",2.07715128971245e-30,0.454211801464465,0.746,0.407,6.99875355555714e-26
"CD3EAP",2.86347682957301e-30,0.348498079281199,0.482,0.193,9.64819882956332e-26
"CTSL",3.30511322888318e-30,0.379105179611438,0.515,0.211,1.1136248513399e-25
"DIAPH2",3.76309292276263e-30,0.433945737545794,0.654,0.317,1.26793652939564e-25
"CCT8",3.85122981611073e-30,0.563016953936335,0.926,0.815,1.29763337424035e-25
"GSDMD",4.44792559303951e-30,0.263698117051026,0.305,0.092,1.49868404931873e-25
"MT-CO1",4.81246826249968e-30,0.85406313194563,1,0.991,1.62151305636664e-25
"RUVBL2",4.84343017896768e-30,0.502117535551611,0.768,0.469,1.63194536450137e-25
"TPI1",5.42470751593434e-30,0.421732236154617,1,0.993,1.82780095041892e-25
"AIMP2",5.53387036663647e-30,0.424758990435049,0.618,0.287,1.86458228133449e-25
"PFKP",5.94150328521747e-30,0.351700237239342,0.511,0.205,2.00193011692117e-25
"NANS",5.97910423832928e-30,0.424781890604989,0.658,0.337,2.01459938206267e-25
"SUPT16H",7.14644034478498e-30,0.517416329812206,0.805,0.488,2.40792160977185e-25
"AP2M1",7.32838698528143e-30,0.503072276381042,0.938,0.859,2.46922671082073e-25
"TAGLN2",9.04171788570338e-30,0.486433027022074,0.662,0.339,3.0465164244089e-25
"NAA15",9.50065811648974e-30,0.395022631348033,0.621,0.287,3.20115174577005e-25
"FDFT1",9.69946821896025e-30,0.602417703581588,0.772,0.515,3.26813882169647e-25
"NOLC1",9.96832083059306e-30,0.390599213578507,0.691,0.348,3.35872602066003e-25
"LPCAT1",1.72613197472868e-29,0.470755287833601,0.596,0.292,5.8160290756508e-25
"COX7B",1.73119122481755e-29,0.475850246690156,0.956,0.891,5.83307571290027e-25
"PFN1",1.82768260049905e-29,0.386981402761703,0.993,0.995,6.15819375412149e-25
"CAPG",2.57119367044669e-29,0.349893173027228,0.515,0.219,8.66337995320307e-25
"RNASET2",2.62170149357236e-29,0.492180334839486,0.75,0.433,8.8335610124427e-25
"ERBB2",3.72309206966636e-29,0.551423992112005,0.61,0.304,1.25445864195338e-24
"SRRT",4.15376652838422e-29,0.375043053458123,0.562,0.243,1.39957009407378e-24
"SNRNP70",4.36932563486501e-29,0.491624813437621,0.926,0.695,1.47220057941142e-24
"LINC00678",5.37611473716898e-29,0.336435462715856,0.463,0.178,1.81142809954172e-24
"DKC1",5.86117529992829e-29,0.500874010307209,0.724,0.415,1.97486440555784e-24
"DDX18",9.82847256759209e-29,0.520379429008054,0.857,0.57,3.31160554692448e-24
"CARHSP1",9.9827821521508e-29,0.482607398708676,0.971,0.863,3.36359861834569e-24
"KIF20B",1.11383700834218e-28,0.364350180693325,0.599,0.272,3.75296241590814e-24
"PSMD12",1.40107824327109e-28,0.34446759310348,0.585,0.261,4.72079303287761e-24
"GTPBP4",1.49065007689214e-28,0.35615086661197,0.647,0.315,5.02259636908036e-24
"MGST3",1.49777702257886e-28,0.554775702436117,0.971,0.81,5.0466098998772e-24
"MT-ND4",1.71899185850055e-28,0.766142300958812,1,0.974,5.79197116803174e-24
"MID1IP1",2.39427024418286e-28,0.431761960702901,0.732,0.395,8.06725416074974e-24
"MYL12B",2.50569366184609e-28,0.4541661943871,0.871,0.687,8.4426842242242e-24
"NOL7",2.60456762299228e-28,0.517606346228939,0.809,0.531,8.77583014891019e-24
"PCDH1",2.72337855530525e-28,0.308933460288834,0.371,0.132,9.17615170424551e-24
"MRPS9",3.24637357047914e-28,0.388622149139266,0.691,0.348,1.09383311083724e-23
"APOC1",3.6581678351804e-28,0.509283109799643,0.86,0.589,1.23258307038569e-23
"TRAP1",3.70295949237977e-28,0.466096071876866,0.743,0.428,1.24767517136244e-23
"DNAJA1",4.25848249619421e-28,0.481951717805014,0.904,0.712,1.43485309226768e-23
"ID1",4.42907858497627e-28,0.731276781761115,0.904,0.726,1.49233373842191e-23
"AHSA1",4.73346667129364e-28,0.456258868592672,0.71,0.39,1.59489426022568e-23
"UBE2L3",4.78364401124611e-28,0.467236258169869,0.923,0.734,1.61180101314926e-23
"TJP2",5.89883394728135e-28,0.376387703993363,0.555,0.25,1.98755311019698e-23
"PBDC1",6.40942550676625e-28,0.480149431980954,0.713,0.408,2.15959183024982e-23
"WDR46",1.04647627626294e-27,0.338875702820581,0.522,0.222,3.52599716524034e-23
"SF3B2",1.12609405566354e-27,0.497518266690752,0.875,0.642,3.79426131115275e-23
"CCAR1",1.16635338651468e-27,0.426696877938737,0.695,0.365,3.92991110052256e-23
"VARS",1.17521631805737e-27,0.303838397446638,0.423,0.16,3.9597738620625e-23
"COBL",1.32346223932248e-27,0.267663143593109,0.301,0.096,4.45927366917318e-23
"RCC2",1.4447724895874e-27,0.463510305566137,0.728,0.398,4.8680164264158e-23
"SNRPA1",1.4522694073074e-27,0.494558190370255,0.882,0.679,4.89327654098156e-23
"ZNF398",1.66698919855691e-27,0.260594442623414,0.379,0.135,5.61675340561764e-23
"ATP5G3",1.69382426460461e-27,0.458298773278482,0.967,0.968,5.70717147715877e-23
"RPF2",2.20321974293975e-27,0.418268012475294,0.636,0.328,7.42352860186119e-23
"DDX1",2.44232342489196e-27,0.467069651060502,0.732,0.415,8.22916454783096e-23
"PSMD11",2.56532650903621e-27,0.476790870631099,0.761,0.486,8.6436111395466e-23
"EIF4G1",2.75534727258194e-27,0.388826586211848,0.695,0.353,9.2838671002376e-23
"RBM25",3.11801183185695e-27,0.470239905912311,0.89,0.62,1.05058290662588e-22
"DHCR7",3.17346718444153e-27,0.326594439265231,0.441,0.176,1.06926803312573e-22
"RIOK2",3.60204913144173e-27,0.269127316922152,0.346,0.118,1.21367443434798e-22
"AARS",3.82224455540369e-27,0.408660301221737,0.544,0.25,1.28786708049772e-22
"MSH2",4.20288506431756e-27,0.350600981794156,0.489,0.21,1.41612009357116e-22
"NDUFS3",4.24420538049053e-27,0.480972042344596,0.831,0.628,1.43004256090248e-22
"PPP1R12A",4.60343999747106e-27,0.381597110128587,0.68,0.346,1.5510830727479e-22
"OLFM2",5.17394374470049e-27,0.376318606887322,0.669,0.33,1.74330860533938e-22
"DANT1",5.21183759923376e-27,0.298145637815247,0.43,0.171,1.75607656068582e-22
"FAM162A",5.48330681266275e-27,0.589955201308975,0.93,0.744,1.84754539745859e-22
"COL9A3",5.93568016242204e-27,0.357960660913461,0.507,0.222,1.99996807392648e-22
"RRP9",6.41680970421125e-27,0.302888629221037,0.496,0.211,2.16207986173694e-22
"NDUFA6",6.43040514322127e-27,0.431888176340118,0.941,0.868,2.16666070895697e-22
"HLA-C",7.29775588244138e-27,0.394671625055889,0.614,0.31,2.4589058670298e-22
"PWP1",8.42807665169897e-27,0.360257919840055,0.592,0.283,2.83975614702345e-22
"ATP5A1",9.30297228822471e-27,0.448876647910733,0.982,0.958,3.13454348279443e-22
"ATP6V1H",9.63995141543005e-27,0.371586316958771,0.548,0.253,3.248085229915e-22
"SLC25A5",1.08190211068236e-26,0.425491927661072,0.967,0.93,3.64536097173313e-22
"KRT19",1.21835562806941e-26,0.633125985687248,0.838,0.562,4.10512745321708e-22
"TUBB",1.24278472865989e-26,0.329096496561803,1,0.999,4.18743886474664e-22
"AIFM1",1.27689098438126e-26,0.355093035853499,0.555,0.256,4.30235648277422e-22
"HK1",1.35471446268265e-26,0.406619476563189,0.57,0.271,4.56457491056293e-22
"PSMC5",1.36918538022604e-26,0.494347996724509,0.875,0.727,4.61333322013363e-22
"POMP",1.76975343021803e-26,0.407713266643996,0.978,0.933,5.96300720777662e-22
"ANXA2",2.06279222717417e-26,0.475935085488217,0.702,0.395,6.95037213024064e-22
"AIMP1",2.09348997953461e-26,0.463851525917095,0.783,0.495,7.05380513704393e-22
"RBM8A",2.22597573092115e-26,0.43014442381206,0.945,0.862,7.50020262776572e-22
"SNRPB",2.33797396977119e-26,0.408715111523265,0.971,0.925,7.87756949374704e-22
"HAT1",2.39024556386508e-26,0.322591726919686,0.57,0.261,8.05369340288699e-22
"APP",2.93033939933236e-26,0.484763132759094,0.835,0.527,9.87348557211045e-22
"TRIM71",2.97991526920494e-26,0.523449369137948,0.71,0.381,1.00405265080591e-21
"ATP5J2",3.201451363717e-26,0.390873611047066,0.978,0.952,1.07869702249081e-21
"ASMTL",3.55009077314414e-26,0.39793899089271,0.603,0.305,1.19616758510319e-21
"LARS",4.18211596439403e-26,0.462461427016471,0.735,0.415,1.40912215304293e-21
"STIP1",4.66104264875499e-26,0.453339443871942,0.794,0.506,1.57049171007151e-21
"DDX46",4.75466379906464e-26,0.504078142292405,0.923,0.734,1.60203642045684e-21
"PLPP2",4.87159493322433e-26,0.298126082784628,0.36,0.133,1.64143519680061e-21
"COPB2",5.23926589937496e-26,0.288568710684326,0.485,0.202,1.7653182521354e-21
"GADD45GIP1",5.40142154517271e-26,0.435823831807813,0.934,0.873,1.81995497543049e-21
"WBSCR22",5.58721731194147e-26,0.439341595683324,0.757,0.45,1.88255700108556e-21
"NUP93",6.05432273810717e-26,0.362515767642874,0.544,0.249,2.03994350337783e-21
"UFD1L",6.11157209215377e-26,0.382086321570273,0.662,0.356,2.05923310073029e-21
"DDX5",6.22732970319974e-26,0.523257029798608,0.956,0.816,2.09823647019612e-21
"UBR4",7.64046495546586e-26,0.365155947886137,0.482,0.209,2.57437826209467e-21
"MESDC2",7.91953416773392e-26,0.438159033718925,0.79,0.492,2.66840784247627e-21
"GNAS",8.1169608094933e-26,0.447467266964291,0.956,0.877,2.73492877515067e-21
"SNRPD3",8.22084053459993e-26,0.423031529344747,0.912,0.768,2.7699300097281e-21
"TRDN",8.22555192057457e-26,0.286573167866366,0.382,0.142,2.7715174641184e-21
"APEH",8.50346329131295e-26,0.369414261092799,0.614,0.303,2.86515692137498e-21
"FXYD5",8.66660025203953e-26,0.492379931948129,0.779,0.49,2.9201242889222e-21
"NOC4L",8.75408838322343e-26,0.282094245581198,0.438,0.172,2.9496025398433e-21
"ERP44",1.02350321625407e-25,0.297813895212259,0.467,0.193,3.44859173684646e-21
"NARS",1.15495332507964e-25,0.451110033333968,0.75,0.446,3.89149973352335e-21
"SRRM2",1.2130060754144e-25,0.497964808124974,0.952,0.808,4.08710267050127e-21
"MCM6",1.21585865615815e-25,0.378483636908846,0.485,0.213,4.09671415605927e-21
"MMP15",1.2364117568835e-25,0.290302466224795,0.338,0.122,4.16596577364325e-21
"ERBB3",1.27243295742734e-25,0.32469061671044,0.397,0.155,4.28733560675568e-21
"NMRK2",1.34590990524648e-25,0.367223555153438,0.676,0.36,4.5349088347375e-21
"FAM98A",1.61677779130935e-25,0.282722870021563,0.449,0.184,5.44757109003773e-21
"DPM1",1.87038375192021e-25,0.353129799878947,0.625,0.314,6.30207101371995e-21
"U2SURP",1.89931622075784e-25,0.487530808067895,0.812,0.495,6.39955607422146e-21
"HMOX2",2.16842187600667e-25,0.351998887410142,0.544,0.254,7.30628066901687e-21
"PPP1R1B",2.2037584785952e-25,0.256487575931623,0.371,0.136,7.42534381777868e-21
"NDUFB4",2.33413673372483e-25,0.453066488142074,0.96,0.884,7.86464031061244e-21
"EXOSC9",2.45106079610498e-25,0.277807222651045,0.423,0.169,8.25860424639612e-21
"WDR43",2.88723076856042e-25,0.320116820314472,0.5,0.219,9.72823535158749e-21
"COX6C",3.4437102741294e-25,0.358389324360879,0.974,0.97,1.16032373976516e-20
"SEPHS1",5.33055202266832e-25,0.415679669238758,0.68,0.369,1.79607619851786e-20
"ANXA7",6.59692542555582e-25,0.324505787295446,0.625,0.307,2.22276805288678e-20
"C1GALT1",7.89899285123092e-25,0.295994286147985,0.441,0.182,2.66148665129375e-20
"SPCS2",8.08952009903498e-25,0.447276703498399,0.86,0.661,2.72568290216885e-20
"SDHA",8.27033471613889e-25,0.282056273560517,0.485,0.204,2.78660657925584e-20
"NDUFA12",8.41869800625724e-25,0.437795912583494,0.912,0.808,2.83659610622831e-20
"TNFRSF12A",9.60687872681044e-25,0.371684576316443,0.691,0.368,3.23694171821151e-20
"SF3A3",9.62786331832598e-25,0.406587989282345,0.684,0.379,3.24401226647675e-20
"MARVELD3",9.90634714400549e-25,0.298018526330519,0.46,0.194,3.33784460670121e-20
"NDUFAB1",1.01755165232314e-24,0.487602211092618,0.926,0.858,3.42853853733759e-20
"SYAP1",1.09418125047005e-24,0.430428567626954,0.783,0.503,3.68673430533379e-20
"MYL12A",1.24300159051628e-24,0.430385514720279,0.893,0.707,4.18816955908557e-20
"TM9SF2",1.38294976015775e-24,0.271525720651887,0.438,0.178,4.65971092187552e-20
"CLIC4",1.65352338321637e-24,0.410300176268069,0.739,0.431,5.57138168740925e-20
"KIF22",1.77778941509407e-24,0.394081581359565,0.691,0.386,5.99008365521795e-20
"ARPC3",2.24145792941256e-24,0.395618687051014,0.934,0.832,7.55236834736269e-20
"PSMB5",2.48385698407333e-24,0.377346101426968,0.963,0.938,8.36910772213668e-20
"EXOSC5",2.5856601250242e-24,0.365394514977583,0.625,0.326,8.71212322525653e-20
"RABAC1",2.71933191559161e-24,0.454283136073483,0.934,0.768,9.16251695639438e-20
"NDUFAF4",2.77753542604738e-24,0.405190082035324,0.695,0.404,9.35862786452403e-20
"DAZAP1",2.87841544479123e-24,0.438330323160094,0.812,0.54,9.69853299967957e-20
"PRDX6",3.25022444458208e-24,0.389032728859867,0.982,0.952,1.09513062435749e-19
"C12orf45",3.43508329345055e-24,0.395756383982132,0.702,0.407,1.15741696489523e-19
"DHX9",3.45820631217889e-24,0.458839640337308,0.669,0.37,1.16520803482556e-19
"LINC00545",3.55070874206366e-24,0.280950457185429,0.441,0.186,1.19637580355093e-19
"HNRNPK",3.7645758251117e-24,0.403877726815265,0.982,0.93,1.26843617851314e-19
"EEF1E1",3.85040859730213e-24,0.45169331215703,0.816,0.567,1.29735667277498e-19
"MARS",4.28902889995121e-24,0.30852795599245,0.467,0.201,1.44514539754956e-19
"UTP4",4.84626004620432e-24,0.276963800325272,0.46,0.196,1.63289885996808e-19
"CYCS",4.90336808774185e-24,0.46270651075657,0.934,0.804,1.65214084348374e-19
"WDR1",5.1961497399703e-24,0.462090701025506,0.772,0.495,1.75079069338559e-19
"NUDT5",5.77655096106709e-24,0.48165705947325,0.809,0.597,1.94635108082194e-19
"DHX15",5.92378272300188e-24,0.401775689103019,0.636,0.343,1.99595935068825e-19
"PHB",5.95818797452173e-24,0.414590797123385,0.952,0.865,2.00755185613535e-19
"ATP5F1",6.52852009561018e-24,0.410010409018006,0.904,0.783,2.19971956101489e-19
"CDK5RAP1",8.40071644992556e-24,0.258536953481253,0.408,0.161,2.83053740063792e-19
"YWHAB",9.4395651194827e-24,0.437448185518891,0.908,0.796,3.1805670713585e-19
"SLC25A4",9.85351767463976e-24,0.43114490496066,0.735,0.465,3.32004424529312e-19
"HSPE1",1.07643761813385e-23,0.408216144195008,0.971,0.966,3.62694891054018e-19
"TBRG4",1.16356130263476e-23,0.364982559247291,0.574,0.285,3.92050345309755e-19
"VRK1",1.19994511210124e-23,0.341190152471341,0.562,0.265,4.04309506071391e-19
"KPNB1",1.22640518451052e-23,0.489091578624267,0.934,0.744,4.13224962868974e-19
"SCD",1.31044463550158e-23,0.495868926911694,0.713,0.417,4.41541215485903e-19
"PCMT1",1.93834302670926e-23,0.4853292801736,0.768,0.543,6.5310529941942e-19
"IRX2",2.10178068690397e-23,0.36526160924879,0.511,0.235,7.08173984645423e-19
"PMAIP1",2.14012326977415e-23,0.27870891202519,0.574,0.266,7.21093134517702e-19
"RRM2",2.16834824473689e-23,0.316808158818868,0.533,0.249,7.30603257581648e-19
"WDR12",2.21796404298421e-23,0.281388218322399,0.5,0.223,7.47320804643099e-19
"CTSD",2.22776206877101e-23,0.409969106338824,0.688,0.39,7.50622151451703e-19
"BMP4",2.60950410655691e-23,0.361470296110964,0.415,0.176,8.79246313663284e-19
"TSTD1",2.67179052183371e-23,0.464636836877569,0.879,0.665,9.00233098426652e-19
"LMNA",2.78166713973684e-23,0.417101230514073,0.548,0.267,9.37254926062931e-19
"MT-ND5",3.23996399967459e-23,0.692350187090293,0.978,0.824,1.09167347005036e-18
"RAB13",3.49466998184753e-23,0.478351095566743,0.89,0.655,1.17749410368371e-18
"PUM3",4.08356783576768e-23,0.286657390986426,0.419,0.173,1.37591734658356e-18
"RIF1",4.42623498658637e-23,0.340860228700276,0.511,0.238,1.49137561638041e-18
"ILF2",4.5900500833498e-23,0.432365217224681,0.912,0.818,1.54657147508388e-18
"DNAJB11",4.63709630485135e-23,0.384980663672067,0.603,0.315,1.56242322895661e-18
"PSMC3",4.72842731460878e-23,0.415168787772048,0.868,0.635,1.59319629938428e-18
"DPP3",4.76329232359259e-23,0.252691312389545,0.467,0.203,1.60494371551129e-18
"SC5D",5.03010272414624e-23,0.252367469666301,0.423,0.174,1.69484281187384e-18
"G3BP1",5.03260262802654e-23,0.440591841464548,0.79,0.508,1.69568512948726e-18
"AK2",5.33722621661636e-23,0.353997479585114,0.717,0.408,1.79832500142672e-18
"ATP5I",5.54962434810347e-23,0.383808050809635,0.982,0.973,1.86989042784998e-18
"TSR1",6.15906030600379e-23,0.344911069247242,0.507,0.24,2.07523377950492e-18
"MLEC",6.73628318785126e-23,0.457654029977284,0.816,0.593,2.2697232573146e-18
"BCCIP",7.87719363306469e-23,0.342634163275599,0.603,0.302,2.65414162272482e-18
"CYC1",8.11464824664699e-23,0.447117617037811,0.893,0.751,2.73414958022524e-18
"UMPS",8.37795071379322e-23,0.301288281804675,0.471,0.214,2.82286671350549e-18
"RUVBL1",8.79154654360489e-23,0.362490604720956,0.596,0.307,2.96222369240223e-18
"EIF3A",1.08314071669423e-22,0.469733408359923,0.893,0.672,3.64953433082953e-18
"MAGOHB",1.10348524212911e-22,0.311629556034843,0.662,0.352,3.71808317482983e-18
"TRIP6",1.16785128602231e-22,0.467149890182159,0.735,0.459,3.93495812312356e-18
"WDR77",1.35210452689337e-22,0.336507547988534,0.61,0.326,4.55578099291453e-18
"ATP6V0B",1.51122008990621e-22,0.449532981947924,0.853,0.67,5.09190497092999e-18
"TJP3",1.64743324395513e-22,0.279879032884282,0.39,0.158,5.55086157218243e-18
"MTHFD1L",2.21162369107473e-22,0.303324039854649,0.522,0.251,7.45184486470719e-18
"SYNCRIP",2.21213298509954e-22,0.416220389161633,0.743,0.467,7.45356087999438e-18
"ATP5J",2.2309588806735e-22,0.371812621132944,0.982,0.94,7.5169928525413e-18
"ARMCX2",2.2603895714905e-22,0.297867385789175,0.471,0.207,7.6161566221801e-18
"SMC3",2.26937491869469e-22,0.446650717284195,0.805,0.542,7.6464318510499e-18
"SAMHD1",2.41290835670101e-22,0.269337908867536,0.382,0.156,8.13005341706837e-18
"MPHOSPH10",2.67064966334294e-22,0.280770389879392,0.463,0.206,8.99848697566771e-18
"TMX1",2.8938889083978e-22,0.371885629472877,0.607,0.329,9.75066928795554e-18
"BCAP31",3.21123766444492e-22,0.423527189045424,0.805,0.545,1.08199441865807e-17
"MRPL21",3.5609893516771e-22,0.455771871435574,0.79,0.581,1.19983975215408e-17
"SFPQ",3.86062004040301e-22,0.469454300676966,0.934,0.73,1.30079731641339e-17
"RBFA",5.16200112432181e-22,0.253531879889981,0.5,0.225,1.73928465882899e-17
"COX7A2",6.50289877798586e-22,0.323839478779006,0.993,0.988,2.19108671425456e-17
"NDUFV2",6.51146682296282e-22,0.397774485108889,0.919,0.804,2.19397363132909e-17
"CYB5A",6.57145183620606e-22,0.41147753231098,0.846,0.545,2.21418498169127e-17
"IDH1",6.71297376160643e-22,0.374112396760748,0.746,0.442,2.26186937923567e-17
"CRELD2",7.06319642012132e-22,0.281764620197042,0.562,0.269,2.37987340179568e-17
"PSMD13",7.83736999136693e-22,0.365554482608551,0.688,0.398,2.64072344489117e-17
"MSH6",8.56256389979795e-22,0.395294793493667,0.621,0.333,2.88507028039792e-17
"FEN1",1.07326014386678e-21,0.345307417309112,0.61,0.315,3.61624272874472e-17
"ABCF1",1.09443398215418e-21,0.440458038046615,0.787,0.503,3.68758585947028e-17
"PSAT1",1.18521956459795e-21,0.421754972069534,0.743,0.469,3.99347880095634e-17
"DHCR24",1.29722383848774e-21,0.348515379068346,0.511,0.243,4.3708660014006e-17
"CACNG8",1.30257110203504e-21,0.250628261764548,0.364,0.145,4.38888307119688e-17
"USO1",1.42135302047272e-21,0.340599200736085,0.562,0.28,4.78910686718078e-17
"GNL3",1.42917425095938e-21,0.442315839301801,0.724,0.458,4.81545972118252e-17
"RDH11",1.45227890447597e-21,0.367658898422692,0.596,0.31,4.89330854074132e-17
"EDN1",1.75519856138723e-21,0.429553195456536,0.294,0.106,5.91396603273815e-17
"TSFM",1.86866573220472e-21,0.27500879014354,0.529,0.255,6.29628231809057e-17
"GPN3",2.05808629721764e-21,0.263929527005003,0.537,0.255,6.93451596984512e-17
"GNPTAB",2.36337979517321e-21,0.290674961357335,0.382,0.159,7.96317188185661e-17
"WDR18",2.46299850906905e-21,0.374924871828736,0.743,0.466,8.29882717645725e-17
"MRPL32",2.61332667038044e-21,0.420848634422003,0.816,0.564,8.80534288317987e-17
"HDAC1",2.63855188766752e-21,0.331337962862668,0.625,0.33,8.89033673030695e-17
"FASN",2.72284288641305e-21,0.416847918237525,0.599,0.317,9.17434682148014e-17
"GRPEL1",3.00778480364289e-21,0.320701920029896,0.555,0.279,1.01344301173943e-16
"PRPF38B",3.13005185115212e-21,0.388193724494347,0.754,0.464,1.05463967072719e-16
"TM2D2",3.22666789689084e-21,0.288955775403007,0.588,0.294,1.0871934811784e-16
"NDUFA4",3.23893221966964e-21,0.315540031355684,0.982,0.997,1.09132582209549e-16
"ZMYM3",3.68708373577521e-21,0.279347197288836,0.438,0.192,1.2423259939321e-16
"MRPL4",3.94515156288978e-21,0.382594188375015,0.783,0.505,1.32927936760008e-16
"EXOSC7",3.96466599246876e-21,0.434232539637806,0.757,0.536,1.33585455950242e-16
"PPP5C",4.04339804267635e-21,0.281894355734226,0.555,0.273,1.36238253649937e-16
"NSUN5",5.03207327805143e-21,0.326076336519847,0.625,0.334,1.69550677030665e-16
"RSL1D1",5.46500450894441e-21,0.418590034937652,0.904,0.748,1.84137861924373e-16
"COL18A1",5.56044868883124e-21,0.425151755154321,0.621,0.329,1.8735375812148e-16
"KRTCAP3",5.68305159656733e-21,0.330813181653473,0.482,0.234,1.9148474049474e-16
"PSMB7",5.69382117036885e-21,0.355654526832016,0.934,0.895,1.91847610514408e-16
"PLK1",5.78999598690478e-21,0.375826727848174,0.581,0.31,1.9508812478277e-16
"ESRP1",5.83389748256109e-21,0.29999065728851,0.471,0.218,1.96567341777413e-16
"CAPN1",6.34622427239501e-21,0.293249681271504,0.489,0.236,2.13829680634078e-16
"NIP7",7.56348960781399e-21,0.2595726283527,0.522,0.246,2.54844218845685e-16
"RARS",8.22814502686373e-21,0.345974029488809,0.555,0.289,2.77239118535146e-16
"ECH1",1.01158452748714e-20,0.397990207366883,0.886,0.706,3.40843290691516e-16
"DRG1",1.05736838871524e-20,0.35880814571518,0.662,0.392,3.56269704893713e-16
"SOD1",1.10226385339822e-20,0.369164131700199,0.938,0.907,3.71396782763995e-16
"PHLDA2",1.34732458498996e-20,0.324548721573021,0.419,0.185,4.53967545666518e-16
"NAA25",1.36679933348727e-20,0.253978261468715,0.371,0.153,4.605293674252e-16
"ANP32A",1.41329013625824e-20,0.419210573551592,0.831,0.607,4.7619397851085e-16
"DSG2",1.74601394525596e-20,0.257306389443609,0.441,0.199,5.88301938714543e-16
"GUSB",1.79842898450825e-20,0.250542188151809,0.401,0.168,6.0596266204021e-16
"UROD",2.14514165967493e-20,0.312999412300091,0.643,0.348,7.2278403081087e-16
"UPF3B",2.66337000470366e-20,0.423968081387078,0.721,0.446,8.97395889384853e-16
"MYH10",3.27016095616364e-20,0.396215087440034,0.688,0.414,1.10184803256978e-15
"KNOP1",3.35873118320725e-20,0.430602602557008,0.871,0.613,1.13169088486985e-15
"ZFP42",3.3644816115946e-20,0.264447547494118,0.515,0.252,1.13362843421068e-15
"HLA-A",3.83180639617278e-20,0.416693776274815,0.798,0.517,1.29108884712646e-15
"EIF5A",3.8931564461874e-20,0.358890742585365,0.963,0.918,1.31176013297838e-15
"CDC37",4.10598474933169e-20,0.39028132984425,0.82,0.577,1.38347050143982e-15
"DDB1",4.85835424577466e-20,0.367879832844201,0.643,0.364,1.63697387957131e-15
"SORL1",4.94785902477827e-20,0.354462783439457,0.423,0.194,1.66713161980879e-15
"EIF3B",5.02168624938853e-20,0.404733088548061,0.654,0.381,1.69200696486897e-15
"EXOSC8",5.16078124108827e-20,0.380479930742701,0.765,0.521,1.73887363137228e-15
"DSP",5.73984676691047e-20,0.34187012553775,0.463,0.219,1.93398396964281e-15
"LAMP1",5.75845376663942e-20,0.363909079314623,0.691,0.398,1.94025341213149e-15
"MTX1",7.43415699542662e-20,0.348842015191677,0.699,0.41,2.50486485803905e-15
"DDRGK1",7.77984627079271e-20,0.339277122893998,0.632,0.361,2.6213414024809e-15
"DNTTIP2",8.12421819561131e-20,0.253322005532839,0.474,0.221,2.73737407882927e-15
"SPCS3",8.14678642916735e-20,0.262319835615746,0.493,0.235,2.74497821944365e-15
"MYL6",8.75626961710144e-20,0.276436480282832,0.996,0.995,2.95033748478616e-15
"AKAP12",8.83464885008236e-20,0.374929753218974,0.651,0.363,2.97674658354675e-15
"PRPF40A",8.95253073052361e-20,0.437709632151215,0.809,0.603,3.01646570434263e-15
"PRCP",9.69777724572006e-20,0.267757420864644,0.485,0.232,3.26756906517292e-15
"SNRPF",9.70865995335661e-20,0.356776953114777,0.952,0.961,3.27123588468398e-15
"PPM1B",1.06587251334549e-19,0.316696914663389,0.588,0.313,3.5913508464663e-15
"HMGCR",1.14970267882492e-19,0.292023889922727,0.39,0.172,3.87380820603268e-15
"CDC6",1.20907763297569e-19,0.255602959428608,0.441,0.2,4.0738661765483e-15
"MITD1",1.38642383680095e-19,0.25844189213425,0.544,0.266,4.67141647571712e-15
"SF3B1",1.44309445518604e-19,0.43493243914082,0.746,0.464,4.86236245730384e-15
"GMNN",1.48806845323823e-19,0.34744429238993,0.71,0.439,5.0138978463409e-15
"VRTN",1.67348095982386e-19,0.281258111659228,0.471,0.222,5.63862674603053e-15
"EBNA1BP2",1.76048839602781e-19,0.380025559715712,0.651,0.387,5.93178960157609e-15
"TACC3",2.06839648699563e-19,0.311033683976988,0.496,0.247,6.96925512328306e-15
"TXN",2.1897685790077e-19,0.345073387428845,0.967,0.941,7.37820625010853e-15
"FOXN3",2.25585688247623e-19,0.380929966574103,0.592,0.32,7.60088417981541e-15
"CDC20",2.47298317720958e-19,0.375176979248719,0.75,0.469,8.33246951728997e-15
"HSPH1",2.48856036158577e-19,0.325085487948909,0.551,0.289,8.38495528232709e-15
"FGFR1",2.65499967210357e-19,0.549711011463088,0.904,0.662,8.94575589518577e-15
"YARS",3.24118763873097e-19,0.332096959479104,0.566,0.299,1.09208576299401e-14
"MRPS25",3.28752131449922e-19,0.330373062405365,0.632,0.353,1.10769743170737e-14
"SAFB2",3.36228320684436e-19,0.278004960875545,0.526,0.258,1.13288770371414e-14
"PPA1",3.61850283736356e-19,0.373545605093057,0.901,0.78,1.21921834602128e-14
"FUCA2",3.75351901974026e-19,0.298945465732377,0.46,0.218,1.26471069851128e-14
"NDUFB8",4.02724681660956e-19,0.370466798812864,0.93,0.805,1.35694054238843e-14
"FAM133B",4.23814564652621e-19,0.406896922981595,0.868,0.675,1.42800079414054e-14
