"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UFM1",6.16858366333817e-21,0.466271815892831,0.622,0.358,2.07844257952516e-16
"C12orf49",6.17322375322086e-21,0.445777992925083,0.561,0.3,2.08000601141024e-16
"ZFP42",6.41582621340578e-21,0.387141554508813,0.52,0.253,2.16174848434494e-16
"ASS1",6.78415436853858e-21,0.269470712577026,0.289,0.103,2.28585297293539e-16
"WDR1",7.96309493129366e-21,0.489133170805378,0.748,0.497,2.68308520615009e-16
"UBE2G1",9.36555039631218e-21,0.428475859292152,0.679,0.407,3.15562855053343e-16
"PLS3",1.17122529778694e-20,0.481389078760012,0.638,0.363,3.94632651836333e-16
"DNAJB6",1.63610240893809e-20,0.512226126902206,0.931,0.732,5.51268345667599e-16
"PHGDH",2.37206639656829e-20,0.542484594707632,0.886,0.753,7.9924405165972e-16
"SYTL1",2.42366426632291e-20,0.338865456269278,0.325,0.126,8.1662943789484e-16
"HIST3H2A",3.40030055459867e-20,0.341495704871988,0.407,0.176,1.14569726886648e-15
"HIST1H2AC",3.72537344027776e-20,0.391368478346339,0.309,0.116,1.25522732696719e-15
"PSMC4",4.29300322122257e-20,0.424697632734589,0.756,0.492,1.44648450535873e-15
"MYL12A",4.39158891898442e-20,0.54643105896259,0.894,0.708,1.47970197036261e-15
"CAPN1",5.22192952355582e-20,0.339154472405078,0.484,0.237,1.7594769336669e-15
"HMOX2",5.23119671871043e-20,0.388582931265886,0.508,0.257,1.76259942240229e-15
"TJP3",6.20736596631664e-20,0.33766128779461,0.37,0.16,2.09150988869073e-15
"TP53RK",6.58534359442878e-20,0.381205905565642,0.585,0.319,2.21886567070683e-15
"VAPA",6.83194718709239e-20,0.471093411936071,0.833,0.603,2.30195628521891e-15
"TOB1",8.65212573550622e-20,0.336263489691888,0.313,0.117,2.91524724532146e-15
"GAP43",1.25283654302694e-19,0.301836379925756,0.341,0.137,4.22130744807499e-15
"CTSD",1.25781858939671e-19,0.493864565334536,0.646,0.393,4.23809395511326e-15
"GPR160",2.58679144745047e-19,0.314211388474792,0.394,0.175,8.71593510303961e-15
"MAP1LC3A",2.776883288311e-19,0.28770269903277,0.358,0.146,9.35643055163508e-15
"VASP",2.91999486815184e-19,0.42669604940356,0.577,0.318,9.83863070875081e-15
"RTCA",3.00785244648709e-19,0.271379478630411,0.455,0.206,1.01346580331936e-14
"PLA2G12A",3.02920977850419e-19,0.378730723610991,0.61,0.349,1.0206619427692e-14
"EIF1B",3.22367060451202e-19,0.425913254485507,0.894,0.744,1.08618357348428e-14
"FOXA3",3.33717550522067e-19,0.290308630584143,0.374,0.162,1.12442791472905e-14
"TXNDC12",3.51594491418376e-19,0.650251561080029,0.728,0.55,1.18466247938508e-14
"GPR143",4.13269077555634e-19,0.721185072117258,0.707,0.48,1.39246882991595e-14
"MARS",5.04332663995259e-19,0.305777086512338,0.435,0.203,1.69929847806563e-14
"HKR1",5.47166511335275e-19,0.282059289536325,0.362,0.151,1.84362284329308e-14
"NFE2L1",5.5022541746967e-19,0.301006070724457,0.427,0.2,1.85392952162231e-14
"SLC7A5",5.83352308868926e-19,0.342020857205706,0.35,0.148,1.96554726950296e-14
"SIAH1",6.83829806181643e-19,0.41698273089496,0.52,0.269,2.30409614894843e-14
"ARF4",6.98742682156589e-19,0.481595175463876,0.785,0.524,2.35434359325841e-14
"AARS",7.76260066727334e-19,0.422824853471444,0.492,0.253,2.61553066883108e-14
"DNAJB2",7.83752507592994e-19,0.355019801084303,0.394,0.172,2.64077569908383e-14
"SNW1",7.94443243922053e-19,0.472556858670067,0.711,0.483,2.67679706607096e-14
"CNN1",8.25463155998469e-19,0.501635078341355,0.346,0.148,2.78131555782124e-14
"AKIRIN2",9.96182753467684e-19,0.360688553323861,0.557,0.289,3.35653816953401e-14
"CCNG1",1.21421081487694e-18,0.488198198788626,0.947,0.923,4.09116191964635e-14
"TAGLN2",1.31660679745527e-18,0.522432418360027,0.598,0.343,4.43617494334579e-14
"CORO1B",1.54138138011603e-18,0.396001440888813,0.614,0.35,5.19353042216294e-14
"GLRX3",1.56918108603619e-18,0.475450131435717,0.801,0.573,5.28719875129032e-14
"CTSV",1.57006379055481e-18,0.489699577019137,0.557,0.316,5.29017293589537e-14
"HSPB1",1.84688911965558e-18,0.731612512695711,0.951,0.923,6.22290819976751e-14
"ZMAT3",2.46107856756153e-18,0.377027790888809,0.285,0.109,8.29235812554183e-14
"TIMM44",2.54823236124015e-18,0.354258603078297,0.626,0.358,8.58601411796256e-14
"IER2",2.62736009935479e-18,0.592906248502207,0.829,0.58,8.85262711876603e-14
"RASGRP2",2.82046534761769e-18,0.361382464057182,0.346,0.144,9.50327594226303e-14
"AP1M2",2.98949605487422e-18,0.256287245764927,0.504,0.245,1.00728080072932e-13
"PERP",3.15763626441229e-18,0.582494982972813,0.736,0.536,1.06393396293108e-13
"CLN8",3.46995148166421e-18,0.369700970960139,0.463,0.235,1.16916545223194e-13
"GTF2E2",3.6036514670389e-18,0.34455884273217,0.484,0.244,1.21421432530409e-13
"SPINT2",4.63735163629452e-18,0.420196123720071,0.907,0.749,1.56250926033308e-13
"MMP24-AS1",4.77141270129019e-18,0.469097134342663,0.679,0.425,1.60767979557272e-13
"LONP1",5.42632257390357e-18,0.262076368108823,0.439,0.205,1.82834512805107e-13
"LAMP1",6.17717879612807e-18,0.489374489866076,0.63,0.401,2.08133862356739e-13
"RGS3",6.40912743421003e-18,0.312289903484579,0.272,0.1,2.15949139768273e-13
"PLEKHB2",6.91735467261613e-18,0.341398773824707,0.557,0.309,2.33073348339128e-13
"ZRSR2",7.6221942487278e-18,0.314332885630114,0.443,0.215,2.56822213016634e-13
"SENP2",7.97259927951665e-18,0.343008623074684,0.39,0.183,2.68628760124034e-13
"ATPIF1",8.09126220202426e-18,0.461231803179899,0.939,0.874,2.72626988635005e-13
"CSNK2B",8.99804577538193e-18,0.420574179940716,0.882,0.74,3.03180154355719e-13
"YPEL3",9.09287259110708e-18,0.295706972515462,0.484,0.235,3.06375249084762e-13
"SLC39A1",9.57793665295626e-18,0.439556126520231,0.768,0.529,3.22718997584708e-13
"LINC00678",1.08114994895356e-17,0.402283388610132,0.398,0.181,3.64282663800412e-13
"GRN",1.12149157803145e-17,0.595478949253899,0.61,0.392,3.77875372301915e-13
"EMC7",1.31589841616898e-17,0.401404287657771,0.606,0.357,4.43378812343976e-13
"WDR74",1.46240689154988e-17,0.383126186359378,0.63,0.366,4.92743378038817e-13
"ANXA5",1.78938636837509e-17,0.447207088677994,0.626,0.378,6.02915842960303e-13
"RAC1",1.84466306462646e-17,0.406828926227485,0.984,0.946,6.21540772995239e-13
"LBH",1.91078383251147e-17,0.304932370142682,0.305,0.122,6.43819504526413e-13
"TSC22D3",2.54301956454253e-17,0.317616935073944,0.451,0.211,8.56845012076962e-13
"RAB10",2.57463579444375e-17,0.361517110243647,0.691,0.442,8.67497784579877e-13
"ARL4A",3.10324714463935e-17,0.50892195649559,0.516,0.281,1.04560809291478e-12
"CLIC1",3.33113007307134e-17,0.488883645475148,0.947,0.881,1.12239096682066e-12
"NFE2L2",3.43714715838031e-17,0.265140663476822,0.346,0.149,1.15811236354466e-12
"CHMP2B",3.43906981126969e-17,0.382600408649985,0.614,0.361,1.15876018220921e-12
"VMP1",4.24706662215245e-17,0.380375079254789,0.52,0.277,1.43100662766805e-12
"ACOT13",4.82289171675729e-17,0.42338240276493,0.646,0.412,1.6250251350442e-12
"GLB1",5.05573464658395e-17,0.322705330482528,0.374,0.167,1.70347923182e-12
"NOL7",5.18920879744171e-17,0.399600485128917,0.789,0.533,1.74845201221001e-12
"DANT1",5.82914756460187e-17,0.267262845337263,0.378,0.174,1.96407298041695e-12
"NQO2",7.58768630583544e-17,0.471744637330089,0.626,0.377,2.55659502388819e-12
"ECI1",7.96970565624332e-17,0.446399123645115,0.748,0.515,2.68531262381462e-12
"IARS",9.32641255386599e-17,0.359408310917917,0.593,0.353,3.14244144589961e-12
"CDC42EP1",9.3796747284682e-17,0.269831256890542,0.297,0.12,3.16038760301007e-12
"TBCC",9.82691583435025e-17,0.332533663884465,0.451,0.23,3.31108102122597e-12
"ARG2",1.39729178636271e-16,0.282642330477533,0.374,0.17,4.70803494497051e-12
"RRAS2",1.54180145382197e-16,0.340635733669373,0.675,0.412,5.19494581850775e-12
"AKAP8L",1.85643999268792e-16,0.348363245810395,0.557,0.317,6.25508891136268e-12
"SURF2",1.90257716063041e-16,0.413267071487567,0.663,0.444,6.41054348502809e-12
"STX5",1.99932640101133e-16,0.317366844761015,0.488,0.256,6.73653037556758e-12
"RBPMS2",2.23017694138567e-16,0.377405011058007,0.663,0.407,7.51435818630486e-12
"SERTAD3",2.51009980679125e-16,0.399622504994924,0.443,0.219,8.45753028900243e-12
"EIF6",2.55642594822541e-16,0.446626251699845,0.825,0.629,8.61362158995071e-12
"DR1",2.66401299228323e-16,0.36326295045812,0.516,0.289,8.97612537619913e-12
"MIB2",3.41412154071273e-16,0.345170995838761,0.504,0.27,1.15035411192775e-11
"APOC1",3.84589199521734e-16,0.459360315786982,0.825,0.591,1.29583484886853e-11
"UBXN1",4.39228804449433e-16,0.455831279779213,0.907,0.826,1.47993753371192e-11
"ANXA7",4.51101135916766e-16,0.347632328992222,0.557,0.311,1.51994016735795e-11
"TNNT1",5.7953148937519e-16,0.415919376797702,0.89,0.659,1.95267340030076e-11
"NQO1",6.24700172145432e-16,0.452214904036896,0.329,0.147,2.10486476002682e-11
"PSMD7",6.29559411858589e-16,0.425488277518675,0.797,0.589,2.12123748231633e-11
"SYF2",6.96516321850621e-16,0.467621950036794,0.789,0.594,2.34684209484348e-11
"DNAJC2",7.96634810599258e-16,0.329599752777938,0.642,0.394,2.68418133083314e-11
"SH3GLB1",8.64199858823743e-16,0.312839888736876,0.484,0.249,2.91183500432072e-11
"YIPF2",9.39681958061944e-16,0.305513115302582,0.504,0.273,3.16616438949392e-11
"EDF1",1.1509968153356e-15,0.350743781153187,0.988,0.962,3.87816866959177e-11
"ATG101",1.22371601507557e-15,0.364791475560481,0.561,0.321,4.12318874119563e-11
"POLR1D",1.38617898446878e-15,0.415876459266364,0.902,0.753,4.67059147026910e-11
"TRIAP1",1.81438935996804e-15,0.44642857184166,0.756,0.541,6.1134035094763e-11
"LSR",2.1293076347353e-15,0.380789940816778,0.634,0.405,7.17448914447712e-11
"RBM39",2.19858969149609e-15,0.442765125675983,0.919,0.775,7.40792810652694e-11
"C2orf47",2.2905645948544e-15,0.27805745956639,0.378,0.183,7.71782834590242e-11
"ERP44",2.44348595722241e-15,0.27254851826449,0.407,0.196,8.23308158426518e-11
"CTSA",2.67296268381545e-15,0.261711871518325,0.346,0.157,9.00628046684778e-11
"SUGT1",2.72474176132159e-15,0.371501143934339,0.687,0.447,9.18074489059696e-11
"F11R",2.99983834835589e-15,0.273360557574456,0.447,0.231,1.01076553309503e-10
"BTG1",3.3735355063039e-15,0.53088030755932,0.858,0.721,1.13667905349404e-10
"YBX3",3.61189899869333e-15,0.522242167386814,0.837,0.698,1.21699324861973e-10
"ANKRD12",3.87479508712441e-15,0.337745332614258,0.598,0.339,1.3055734566557e-10
"RBPMS",3.98594185183264e-15,0.38758642768618,0.809,0.596,1.34302324755649e-10
"HSPA5",4.05484610152516e-15,1.1672391791594,0.752,0.545,1.36623984544789e-10
"RABIF",5.68994858795695e-15,0.285170859985846,0.451,0.235,1.91717127722621e-10
"SPSB3",6.39881502074223e-15,0.266274772834661,0.439,0.22,2.15601673308889e-10
"C6orf106",7.25905209074103e-15,0.254991585219996,0.333,0.151,2.44586501145428e-10
"NDUFA9",7.86666266700186e-15,0.341629055578996,0.598,0.367,2.65059331901961e-10
"PCMT1",9.04472915870465e-15,0.525271022819582,0.74,0.545,3.04753104273395e-10
"CXADR",9.31706492318275e-15,0.474079411891886,0.858,0.683,3.1392918552172e-10
"OAT",9.3598457109829e-15,0.256522953641647,0.386,0.189,3.15370641385858e-10
"SEPP1",1.07824652877433e-14,0.446876524935345,0.72,0.468,3.63304385405222e-10
"FAM71E1",1.14965988885184e-14,0.264706951163419,0.415,0.205,3.87366402949741e-10
"IDH1",1.1968733144014e-14,0.520498291726935,0.63,0.448,4.03274494554408e-10
"NIFK",1.23170779565976e-14,0.36940952872671,0.646,0.394,4.150116246696e-10
"GNB2",1.25871620230464e-14,0.346879165242828,0.805,0.588,4.24111837204524e-10
"STXBP2",1.27821720921475e-14,0.252002271065481,0.407,0.2,4.30682506472819e-10
"ZPR1",1.30791572640677e-14,0.308809620643668,0.516,0.293,4.40689124855498e-10
"DDX21",1.45228444286321e-14,0.355356212719301,0.764,0.527,4.89332720178329e-10
"PLTP",1.68916586082438e-14,0.332512667158614,0.549,0.313,5.69147545146167e-10
"MPHOSPH8",1.81153200005042e-14,0.369071133162456,0.63,0.402,6.10377592096987e-10
"MOSPD1",1.91082077346902e-14,0.312769550934475,0.415,0.214,6.43831951412653e-10
"RAB2A",2.21785166805236e-14,0.369617311622291,0.736,0.519,7.47282941033561e-10
"DUSP14",2.23280538137544e-14,0.335888088352544,0.407,0.207,7.52321445200642e-10
"PTRF",2.29775496172787e-14,0.312891680546912,0.305,0.138,7.74205556804589e-10
"ZSCAN10",2.74719613612591e-14,0.266033224739925,0.472,0.254,9.25640266106265e-10
"BNIP3",2.96004759740096e-14,0.663171853657157,0.902,0.747,9.97358437468281e-10
"VIMP",3.23595703030798e-14,0.504774059767167,0.63,0.436,1.09032336179197e-09
"NFKBIB",3.30079369117497e-14,0.261355454658302,0.467,0.245,1.1121694263045e-09
"PPM1B",3.61928513147818e-14,0.427528402588633,0.533,0.316,1.21948193220026e-09
"FAM207A",3.98225248851268e-14,0.340348358854074,0.626,0.406,1.34178015347946e-09
"CLK3",4.40153275372415e-14,0.267635052706579,0.354,0.165,1.48305244603982e-09
"MTA3",4.56383248117795e-14,0.478629415989576,0.691,0.476,1.5377377162081e-09
"MTX1",5.12158898564765e-14,0.317601987511473,0.638,0.414,1.72566819282412e-09
"NKIRAS2",5.90607379916946e-14,0.256795837339182,0.492,0.271,1.98999250589216e-09
"RPP38",6.08093719890793e-14,0.28193707135813,0.439,0.236,2.04891097980004e-09
"NUDT5",6.4388943716945e-14,0.345643440871718,0.805,0.598,2.16952106959874e-09
"HSPD1",6.52374844540455e-14,0.408934550998451,0.923,0.916,2.19811180119461e-09
"HSD17B14",6.74339141721016e-14,0.301421213881134,0.549,0.32,2.27211830411479e-09
"TXLNG",6.81271375173461e-14,0.250134997039477,0.463,0.245,2.29547577150946e-09
"TCP1",7.62930833335187e-14,0.476124647888317,0.841,0.686,2.57061914983958e-09
"DRG1",7.89160567888741e-14,0.319982038369804,0.618,0.394,2.65899761744433e-09
"TGIF1",7.91960862113759e-14,0.478768170884137,0.728,0.54,2.6684329288061e-09
"PTEN",8.02619181942878e-14,0.262050083272257,0.431,0.226,2.70434507163833e-09
"LITAF",8.03550114752913e-14,0.488373321269395,0.732,0.555,2.70748175664847e-09
"B2M",8.07088633318361e-14,0.911521336764689,0.854,0.738,2.71940444110288e-09
"HES4",8.83041349262732e-14,0.601164063280599,0.606,0.387,2.97531952220585e-09
"SAV1",9.10516185101365e-14,0.250976760600832,0.451,0.235,3.06789323408054e-09
"KCMF1",9.15039005210613e-14,0.292528368193624,0.614,0.381,3.08313242415664e-09
"PAFAH1B1",1.10736921829423e-13,0.343940852416758,0.622,0.387,3.73116984412058e-09
"TXNL1",1.20745688170598e-13,0.358896316703273,0.809,0.608,4.06840521722014e-09
"PTAR1",1.24540674437821e-13,0.320273343697167,0.427,0.225,4.19627348450794e-09
"EEF1A1",1.26164915826639e-13,0.315418788819258,1,1,4.25100067386276e-09
"COL1A1",1.37928005978236e-13,0.341160689303858,0.264,0.11,4.64734623343069e-09
"SDC4",1.42884688746334e-13,0.28610104587503,0.386,0.193,4.81435670261897e-09
"BRI3",1.48731825338542e-13,0.40398680316027,0.915,0.878,5.01137012295684e-09
"AAK1",1.51888904051459e-13,0.295431023096961,0.378,0.19,5.11774473310985e-09
"KIF5C",1.77005418894468e-13,0.348819825815151,0.614,0.407,5.96402058423022e-09
"KRT19",1.81768827542684e-13,0.487159692563238,0.768,0.566,6.12451887522319e-09
"NUDT21",2.04583723803555e-13,0.349651366603994,0.715,0.493,6.89324398983699e-09
"EIF3D",2.14098760001161e-13,0.373820085829926,0.858,0.713,7.21384361947912e-09
"CLPP",2.31638328526517e-13,0.34442100378417,0.768,0.561,7.80482184137245e-09
"RUSC1",2.53769342650385e-13,0.25078129388773,0.435,0.229,8.55050423126208e-09
"NDUFAF4",2.94159375324416e-13,0.300289019024207,0.646,0.407,9.91140599218086e-09
"C1orf35",3.18546172704779e-13,0.334600832426805,0.606,0.37,1.07330947431148e-08
"HLA-A",3.22057840517221e-13,0.766643000937097,0.667,0.523,1.08514168783872e-08
"WEE1",3.24803654198399e-13,0.394483557653127,0.484,0.278,1.09439343245609e-08
"CDIP1",3.25347261281116e-13,0.334420265593647,0.545,0.336,1.09622506216059e-08
"GRAMD1A",3.81720786728521e-13,0.283399100455663,0.577,0.357,1.28617001880308e-08
"PSMD13",5.46441661382873e-13,0.387189480536925,0.634,0.401,1.84118053386345e-08
"RPF2",5.64681633260632e-13,0.267754394462847,0.561,0.332,1.90263829510837e-08
"EPHX1",5.6637381191989e-13,0.25129822845847,0.285,0.127,1.90833992188288e-08
"B3GNT2",6.01520115874668e-13,0.267320625639816,0.366,0.182,2.02676187842811e-08
"KIAA0907",7.16745377386132e-13,0.282874081354072,0.443,0.244,2.41500187456483e-08
"NR1H2",7.32825544987032e-13,0.263191327142704,0.374,0.192,2.46918239127931e-08
"ISCA1",7.70026556592783e-13,0.403475055880343,0.663,0.453,2.59452747978372e-08
"MKNK2",7.8422519969683e-13,0.417151627633356,0.528,0.322,2.6423683878585e-08
"DRAM2",8.63356106097562e-13,0.278400541601706,0.549,0.326,2.90899206388513e-08
"FBXO22",9.04323660202456e-13,0.266732381268481,0.48,0.279,3.04702814068616e-08
"TMEM70",9.08294175744887e-13,0.251308979371742,0.427,0.232,3.06040639575482e-08
"NAPA",9.28669448473753e-13,0.302365157244422,0.496,0.286,3.12905883968746e-08
"RP11-20D14.6",1.1116845457215e-12,0.351326940243077,0.407,0.228,3.74570990835403e-08
"PLD3",1.21059940532959e-12,0.370499966300395,0.74,0.57,4.07899363631752e-08
"CLTA",1.22650069325476e-12,0.324337196635273,0.943,0.9,4.13257143585259e-08
"KRT8",1.36853939015372e-12,0.251270120816202,0.927,0.731,4.61115662118393e-08
"MRPL18",1.37222149200082e-12,0.564464964091676,0.768,0.581,4.62356309514758e-08
"PTP4A1",1.40301467083187e-12,0.414061934731376,0.663,0.452,4.72731763190089e-08
"TUBA1C",1.6812235653811e-12,0.466005691955778,0.846,0.69,5.66471468119507e-08
"GCC2",1.80588453058325e-12,0.252829296999974,0.443,0.24,6.08474733734721e-08
"FBXL15",1.84559383987678e-12,0.31414038211549,0.476,0.281,6.21854388408081e-08
"SERINC5",1.87618647466253e-12,0.30169536745752,0.415,0.228,6.32162270772792e-08
"TIMM9",1.95843596625366e-12,0.302437824154245,0.72,0.545,6.59875414469508e-08
"DNAJB11",2.24270287894151e-12,0.332869775813307,0.528,0.319,7.55656308030553e-08
"SUCLA2",3.06820713929079e-12,0.281487992602452,0.402,0.219,1.03380171351264e-07
"NRBF2",3.36534474546948e-12,0.284576024909611,0.476,0.268,1.13391925853848e-07
"MIIP",3.94069410242467e-12,0.342909955553794,0.646,0.434,1.32777747087097e-07
"SNX2",4.13427617511372e-12,0.298423049275921,0.606,0.394,1.39300301444282e-07
"NRBP1",4.32618193771906e-12,0.340239612341993,0.63,0.43,1.45766374209506e-07
"HAX1",4.48790223555159e-12,0.373182030748043,0.711,0.532,1.51215377924675e-07
"RER1",4.49773837705496e-12,0.299750678429884,0.663,0.44,1.5154679687649e-07
"GYG1",5.42683814656871e-12,0.250029416348111,0.476,0.271,1.82851884510486e-07
"PVRL2",5.65561498458095e-12,0.36902388380277,0.703,0.484,1.9056029129047e-07
"PPP1R35",6.05073024020982e-12,0.266458232437473,0.496,0.293,2.03873304713629e-07
"DFFA",6.50299446323881e-12,0.28036771193271,0.699,0.466,2.19111895444368e-07
"MED19",6.92532496444307e-12,0.250901113612327,0.533,0.315,2.33341899351945e-07
"AGPAT2",6.93261677054027e-12,0.325189749464416,0.329,0.166,2.33587589466584e-07
"DNAJB9",7.78121432190045e-12,0.27622138268649,0.321,0.158,2.62180235362114e-07
"TOX4",7.80268940240618e-12,0.253502734873272,0.516,0.303,2.62903816724674e-07
"GOT1",9.14011644332393e-12,0.266697076164654,0.415,0.233,3.07967083441356e-07
"SSU72",1.07450614939499e-11,0.329562436885257,0.923,0.836,3.62044101977148e-07
"TPM1",1.09047674447992e-11,0.329019672986649,0.935,0.883,3.67425234285064e-07
"PPP2CA",1.30437900384118e-11,0.311805542472927,0.691,0.5,4.39497461554247e-07
"FNTA",1.41019474421615e-11,0.284053621425024,0.618,0.419,4.75151017116189e-07
"SEMA6A",1.49572313023166e-11,0.4219217249495,0.76,0.556,5.03968951500254e-07
"BASP1",1.56576290099797e-11,0.45869195271778,0.829,0.7,5.27568151862256e-07
"NINJ1",1.71953155000053e-11,0.371509398025716,0.577,0.386,5.79378960457179e-07
"TMED9",1.84830055812336e-11,0.380424737868714,0.858,0.699,6.22766390054083e-07
"RNF167",2.13956596483767e-11,0.330099140724408,0.724,0.528,7.20905356192405e-07
"PSMD8",2.34529287625133e-11,0.351299902829911,0.841,0.756,7.90222981724125e-07
"ATP6V1H",2.73779016189383e-11,0.268962223525047,0.451,0.258,9.22471017148506e-07
"RTN3",2.77094810328003e-11,0.338010408106907,0.825,0.68,9.33643253919174e-07
"KRAS",2.82769341600915e-11,0.298641921378707,0.585,0.382,9.52763019590122e-07
"PTPN4",2.85577479137762e-11,0.303637868686513,0.398,0.227,9.62224758206775e-07
"EEF2",2.9343140836315e-11,0.410852594645116,0.996,0.998,9.88687787338798e-07
"MMADHC",3.19164627565276e-11,0.318211713768448,0.699,0.5,1.07539329611844e-06
"CISD1",3.20298594623845e-11,0.268867197572652,0.756,0.534,1.07921408472558e-06
"BFAR",3.2073799678096e-11,0.315509318225438,0.577,0.378,1.08069460635377e-06
"PSMC2",3.69217960296248e-11,0.28218218046114,0.577,0.366,1.24404299542218e-06
"FAM210B",3.7077688436412e-11,0.287965025840657,0.415,0.235,1.24929563417647e-06
"FAM50A",4.49428682706233e-11,0.287255239959741,0.569,0.367,1.51430500351038e-06
"EIF2A",4.77362945503849e-11,0.279760776133229,0.537,0.329,1.60842670858067e-06
"KIF5B",4.81872555224509e-11,0.31853748266939,0.78,0.592,1.62362138757346e-06
"APP",5.08109472855759e-11,0.375684891872673,0.711,0.533,1.71202405784019e-06
"TALDO1",5.26477674052668e-11,0.331782882948831,0.841,0.696,1.77391387495306e-06
"CHMP1B",5.4937489539205e-11,0.282139327694253,0.467,0.274,1.85106377253397e-06
"SMIM14",8.0296983202847e-11,0.255452308463955,0.496,0.297,2.70552655203673e-06
"SSR3",9.74311287942751e-11,0.323017444667946,0.846,0.699,3.28284445359431e-06
"PGM1",1.05170496713983e-10,0.341403793664099,0.431,0.257,3.54361471628095e-06
"PSMG2",1.07257283757714e-10,0.270173893269505,0.667,0.477,3.61392691893241e-06
"ATP6AP2",1.13771909163691e-10,0.32690661611813,0.626,0.415,3.83343070736141e-06
"RAB18",1.15401195614671e-10,0.260608593467856,0.496,0.302,3.88832788504071e-06
"FBXO7",1.16908900307766e-10,0.271931516626069,0.451,0.278,3.93912848696985e-06
"PNRC1",1.45985934603197e-10,0.391109391433653,0.667,0.505,4.91885008052013e-06
"SCNM1",1.46940592258011e-10,0.255969846952873,0.606,0.39,4.95101631554143e-06
"GGNBP2",1.50306803794146e-10,0.252162129478823,0.512,0.302,5.06443744703995e-06
"PFDN6",1.52774360467928e-10,0.289229850890201,0.691,0.499,5.14757930160638e-06
"SMAP1",1.57497862514989e-10,0.288392832038898,0.646,0.448,5.30673297958002e-06
"SPNS1",1.64606285039869e-10,0.259897047913296,0.549,0.347,5.54624416813336e-06
"LINC01356",1.85136147447995e-10,0.753880508337174,0.309,0.163,6.23797735211273e-06
"IFT20",1.85681581772236e-10,0.319418619277744,0.545,0.353,6.2563552162337e-06
"PRPF38B",2.11019094548023e-10,0.303205062399094,0.671,0.468,7.1100773717011e-06
"SLC25A4",2.20425443400312e-10,0.308175883365073,0.659,0.469,7.42701488993011e-06
"RNF181",2.5093459718194e-10,0.267547918996254,0.854,0.712,8.45499031744829e-06
"OSER1",2.54787676855174e-10,0.307915888387783,0.508,0.324,8.58481598395824e-06
"SAP30BP",2.70509386273829e-10,0.263200658645362,0.52,0.327,9.11454326111039e-06
"PCNP",2.70648707498093e-10,0.351147659519064,0.829,0.708,9.11923755044073e-06
"HCFC1R1",2.77279649369099e-10,0.387054962984243,0.728,0.533,9.34266050584242e-06
"BMP4",2.86813701798009e-10,0.274724682207152,0.337,0.18,9.66390086838212e-06
"DSP",2.99879561116844e-10,0.322609070774529,0.394,0.223,1.01041419322709e-05
"BRD4",3.01782610060475e-10,0.290648812584108,0.654,0.455,1.01682632633776e-05
"CHMP4A",3.46592420757284e-10,0.311566488581123,0.622,0.442,1.16780850249959e-05
"PSMD6",3.52533952600287e-10,0.33789963734116,0.622,0.422,1.18782789989141e-05
"TRAM1",3.88020470652375e-10,0.292973956464062,0.581,0.385,1.30739617381611e-05
"PRDX5",3.92229060005004e-10,0.276853654464613,0.955,0.92,1.32157659478086e-05
"PNP",4.10070459621497e-10,0.499932089251327,0.354,0.194,1.38169140664867e-05
"TERF2IP",4.11651331282215e-10,0.271731707420785,0.402,0.229,1.3870179956223e-05
"TAF9",4.30264743759947e-10,0.30859501998806,0.813,0.681,1.44973402762477e-05
"MED10",5.17310492171132e-10,0.267097836230884,0.537,0.345,1.74302597232141e-05
"GNAI3",5.31609689607305e-10,0.275723265474708,0.565,0.385,1.79120568816285e-05
"RARRES2",5.41038267264611e-10,0.307235536892587,0.602,0.4,1.82297433772138e-05
"TP53I3",6.3327697903107e-10,0.278557703827559,0.374,0.216,2.13376345314729e-05
"PSMD11",7.7986262362019e-10,0.257260928587941,0.695,0.489,2.62766912402587e-05
"BCAS2",7.91912485275081e-10,0.258428449111762,0.614,0.412,2.66826992788586e-05
"TM7SF3",1.81994171220935e-09,0.281229073969321,0.398,0.238,6.1321116051182e-05
"DIAPH2",1.9420205063685e-09,0.303533784456829,0.512,0.324,6.54344389415801e-05
"REST",2.61908338354297e-09,0.315133199169254,0.48,0.319,8.82473955250968e-05
"CD24",2.71424717941093e-09,0.344600609406529,0.988,0.944,9.1453844463072e-05
"RGS2",2.79081078359628e-09,0.306671054110358,0.252,0.124,9.40335785424932e-05
"NUCB1",2.80679474542967e-09,0.263352069204214,0.602,0.411,9.45721421525072e-05
"PHAX",2.83875500693993e-09,0.253675584667869,0.553,0.354,9.56490112038341e-05
"RSL24D1",3.01710719876467e-09,0.283371018558134,0.862,0.762,0.000101658409955177
"BTG2",3.0213448916148e-09,0.283670132120392,0.333,0.177,0.000101801194778069
"RP11-132A1.3",3.06449556334485e-09,0.263044937773964,0.321,0.177,0.000103255113511341
"ARPC2",3.07656341934585e-09,0.283322067232036,0.907,0.848,0.000103661727851439
"SCGB3A2",3.25527522358363e-09,0.283550535402878,0.654,0.42,0.000109683243383427
"HSPA8",3.49969295982184e-09,0.475890909777791,0.955,0.932,0.000117918654588237
"ERICH1",3.69514280453925e-09,0.261890140520777,0.459,0.289,0.000124504141656146
"FNDC4",3.88797971544634e-09,0.309476002652064,0.333,0.187,0.000131001588532249
"ENSA",3.97856650396583e-09,0.334269120671098,0.817,0.705,0.000134053819784625
