"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IMP3",1.02412756891079e-59,0.34987526695322,0.84,0.53,3.45069543068803e-55
"ATPIF1",1.2835841353717e-59,0.339653007897903,0.986,0.856,4.32490838572141e-55
"SURF2",1.39699690616361e-59,0.295438398976611,0.721,0.401,4.70704137562765e-55
"RNF187",2.79808976193048e-59,0.315372282089647,0.773,0.459,9.42788364384855e-55
"STARD7",4.51277676979448e-59,0.31163044442416,0.792,0.472,1.52053500481455e-54
"TMEM160",7.68436926951321e-59,0.360664430338782,0.917,0.686,2.58917138166978e-54
"MRPL12",1.16502285341356e-58,0.356113951464317,0.894,0.631,3.92542800229164e-54
"FLNA",1.16827670008633e-58,0.31957853846432,0.843,0.521,3.93639151327087e-54
"THOC6",1.26846682783169e-58,0.31098128278106,0.777,0.464,4.27397212969611e-54
"EIF3B",1.66300813807002e-58,0.256622277090816,0.653,0.342,5.60333962041313e-54
"DCUN1D5",3.66493417626397e-58,0.319005970636618,0.768,0.449,1.23486292135038e-53
"TMEM141",4.48498352142951e-58,0.304224170981432,0.693,0.391,1.51117034771046e-53
"APOC1",5.3372522994915e-58,0.343157076437971,0.858,0.551,1.79833378979067e-53
"SEPW1",5.49853085320602e-58,0.337487866487473,0.979,0.848,1.85267498567924e-53
"SET",1.19863851904177e-57,0.280690678098638,0.999,0.957,4.03869262605933e-53
"SPINT2",2.30010056278242e-57,0.313885973753628,0.955,0.717,7.7499588362391e-53
"AMD1",4.09698098202317e-57,0.278873265977435,0.747,0.427,1.38043677208289e-52
"SMIM4",6.42290156428984e-57,0.255010587633589,0.653,0.347,2.16413245307182e-52
"EMD",1.02717872644164e-56,0.31578312455368,0.775,0.475,3.46097600087245e-52
"MIIP",1.10961717526073e-56,0.272658461777028,0.706,0.392,3.73874411032349e-52
"MRPL14",5.93471689655612e-56,0.336257462095501,0.967,0.789,1.99964351112562e-51
"COX6B1",1.12062291186432e-55,0.270802085409088,1,0.978,3.77582683923563e-51
"GSTO1",2.08193429426806e-55,0.2928455775904,0.84,0.522,7.01486941110679e-51
"TMA7",3.5201015179721e-55,0.297735220446755,1,0.983,1.18606300546552e-50
"COX6C",1.34756315432007e-54,0.287854352223754,0.994,0.966,4.54047929216606e-50
"C11orf31",1.89257374578608e-54,0.311678530763075,0.987,0.886,6.37683797905163e-50
"POLR3K",3.72522775151327e-54,0.286337533551138,0.763,0.457,1.25517823859488e-49
"MRPL11",2.25877410192762e-53,0.325913073530146,0.961,0.791,7.61071345903493e-49
"TIMM10",5.81200357470647e-53,0.30252447924812,0.846,0.547,1.9582964844616e-48
"SLC25A4",1.12269192487112e-52,0.321953883345415,0.72,0.43,3.78279817166074e-48
"UBE2K",2.25858445603607e-52,0.272780929399517,0.699,0.399,7.61007446616792e-48
"MRPS16",3.59579313452496e-52,0.327612638054961,0.901,0.646,1.21156653874684e-47
"FKBP1B",8.77354063587377e-52,0.267958840056457,0.675,0.38,2.95615678185131e-47
"NDUFB2",9.89160229805427e-52,0.306218861093449,0.991,0.903,3.33287647830641e-47
"POMP",1.24894932793075e-51,0.307187629091078,0.993,0.924,4.20820986552988e-47
"MRPL20",1.52983491527683e-51,0.344430530934553,0.954,0.796,5.15462576353374e-47
"MLEC",1.75314749896613e-51,0.327859382259589,0.846,0.556,5.90705518301648e-47
"NME1",2.55505546905957e-51,0.333316156578935,0.956,0.748,8.6090038974493e-47
"COX17",3.5917147925086e-51,0.334139689019607,0.879,0.634,1.21019238218785e-46
"CYP26A1",2.29506298800411e-50,0.268850570048606,0.446,0.212,7.73298523178106e-46
"NR2F6",3.86708094121607e-50,0.281798548853801,0.703,0.415,1.30297425233334e-45
"MRPS26",4.26519298964859e-50,0.324473861960057,0.936,0.714,1.4371141259322e-45
"NAA50",1.88060233614818e-49,0.268965375257208,0.728,0.431,6.33650151141769e-45
"ARPC1B",2.29528710763284e-49,0.254058155079298,0.648,0.364,7.7337403804581e-45
"PMF1",3.58913880406296e-49,0.320638290226284,0.906,0.66,1.20932442864097e-44
"RPL22L1",4.23181632452215e-49,0.389460351155639,0.868,0.644,1.42586819238449e-44
"TMEM147",8.91189114533094e-49,0.317205261104691,0.968,0.844,3.00277260250781e-44
"ATF4",1.06295780374509e-48,0.29167877889859,0.797,0.51,3.58153002393871e-44
"SLC39A1",1.11963395425601e-48,0.288836588941281,0.783,0.491,3.77249464547019e-44
"AP2M1",1.3228534708581e-48,0.298806819036853,0.978,0.84,4.45722248470927e-44
"TMEM167A",3.72655767058037e-48,0.282778275512604,0.833,0.543,1.25562634152535e-43
"POLR2F",5.73212048540523e-48,0.318821974598767,0.957,0.783,1.93138067635244e-43
"COA4",9.09138212547785e-48,0.307748596148055,0.86,0.59,3.06325029335851e-43
"EIF2S2",1.26414107430065e-47,0.30889117357737,0.964,0.781,4.25939693574863e-43
"APRT",2.19365904302328e-47,0.292896467848339,0.967,0.805,7.39131477956265e-43
"SRSF2",3.60370168163219e-47,0.30701513188337,0.971,0.814,1.21423124460915e-42
"CTBP2",3.81895148780942e-47,0.253663999753475,0.674,0.393,1.28675751430251e-42
"CALM1",3.76970720088175e-46,0.293918510343158,0.96,0.79,1.2701651442651e-41
"MT1F",3.9241336691087e-46,0.412595885931725,0.378,0.179,1.32219759846949e-41
"RAB13",9.06273208143629e-46,0.317619724045862,0.879,0.624,3.05359694751915e-41
"G3BP1",1.11418859657017e-45,0.250453134811253,0.776,0.471,3.75414705728353e-41
"RALBP1",1.17602779216288e-45,0.301209765429002,0.835,0.569,3.96250804291362e-41
"COX8A",1.30294205439431e-45,0.288441484121999,0.99,0.908,4.39013295807617e-41
"CANX",1.46041841323209e-45,0.293831493663452,0.827,0.539,4.92073380154419e-41
"TRIAP1",3.04403472805118e-45,0.28878969149179,0.792,0.502,1.02565706126956e-40
"PHB",7.14006664697513e-45,0.283608547521576,0.97,0.849,2.4057740560318e-40
"GPX1",2.31572074818807e-44,0.277336681089973,0.989,0.895,7.8025894889449e-40
"NDUFS6",3.55398932768893e-44,0.280374686287144,0.99,0.904,1.19748116407151e-39
"POLR2I",4.83613781312956e-44,0.2786842369498,0.984,0.845,1.62948827475587e-39
"HELLS",6.8648102946582e-44,0.281922544087934,0.798,0.531,2.31302918068213e-39
"MRPL57",1.63329541332222e-43,0.304524299547502,0.946,0.794,5.5032255656479e-39
"MLF2",1.91772635513431e-43,0.274295700004503,0.966,0.791,6.46158718098955e-39
"UBE2S",4.43528655949815e-43,0.304066835349577,0.889,0.65,1.49442545335731e-38
"SIVA1",7.83748770497107e-43,0.283852200049804,0.963,0.811,2.64076310731295e-38
"CISD1",1.05398121741384e-42,0.261053081163681,0.784,0.496,3.55128431395419e-38
"ATP5G3",1.2703272925845e-42,0.26104393608603,0.994,0.963,4.28024077963421e-38
"SNHG8",3.27072500171745e-42,0.280050253877836,0.908,0.662,1.10203808207868e-37
"GCSH",2.90375281079584e-41,0.272175619581492,0.944,0.774,9.78390472069551e-37
"CHCHD1",4.95434658222791e-41,0.27581140556721,0.869,0.615,1.66931753741587e-36
"ATP5H",1.34101029355963e-40,0.28371637998842,0.919,0.689,4.51840008311983e-36
"FAM136A",1.34547531038075e-40,0.292633708521219,0.898,0.67,4.53344451079691e-36
"TOMM20",3.37693090108475e-40,0.275523520856833,0.925,0.697,1.1378230978115e-35
"SLTM",3.41711655405734e-40,0.277165729002988,0.809,0.548,1.15136325172408e-35
"FGFR1",4.61481695747589e-40,0.273413227673222,0.904,0.628,1.55491642565193e-35
"FAM162A",9.57734119745379e-40,0.371177418083828,0.934,0.717,3.22698934307008e-35
"NDUFV2",3.51240660296764e-39,0.270249497801357,0.962,0.78,1.18347028080392e-34
"RBPMS",5.14667877364691e-39,0.250505686238788,0.842,0.558,1.73412194599259e-34
"PLEKHJ1",6.73335191968213e-39,0.258061194905279,0.917,0.695,2.2687355958177e-34
"MRPL18",8.27636552010331e-39,0.260402250038489,0.809,0.545,2.78863859834361e-34
"NDUFS7",2.47673390235246e-37,0.251227603514808,0.929,0.72,8.34510721058636e-33
"NCBP2-AS2",4.07162800812638e-36,0.264603918981202,0.813,0.552,1.3718943410581e-31
"EMC6",6.00729318560716e-36,0.264939782201577,0.924,0.707,2.02409736595848e-31
"HNRNPAB",1.92106065258843e-35,0.264828206574808,0.871,0.642,6.47282176283144e-31
"CNPY2",2.26076372289766e-35,0.259534009940581,0.925,0.735,7.61741728793137e-31
"AP1S2",1.1631602220335e-34,0.271288308621361,0.88,0.663,3.91915205211969e-30
"CYC1",1.27584325065726e-33,0.264288300430851,0.912,0.727,4.29882624876457e-29
"BNIP3",2.08700843138499e-33,0.402592792670173,0.911,0.722,7.03196620870859e-29
"GTF3C6",1.50786279853073e-32,0.268437502349111,0.931,0.762,5.08059291336946e-28
"JTB",2.74849509464897e-32,0.251126465952561,0.883,0.664,9.26077937191025e-28
"PARP1",4.15696195046533e-30,0.260398017450698,0.936,0.771,1.40064675958979e-25
"MT2A",3.92745918471982e-28,0.595014070863215,0.637,0.441,1.32331809769949e-23
